,SMILES,Material Code,Name,CAS
659,C[C@H]1[C@@H]([C@@H]2[C@H]([C@@H](O1)OCC=C)OC(O2)(C)C)O,MA07530,"Allyl 2,3-O-isopropylidene-a-L-rhamnopyranoside",71695-57-3
660,CC1(O[C@@H]2[C@H]([C@@H](O[C@@H]2O1)[C@@H](CO)O)OCC=C)C,MA07629,"3-O-Allyl-1,2-O-isopropylidene-α-D-galactofuranose",1423018-05-6
661,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA07898,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-D-galactopyranose",76375-60-5
662,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)CN3CCCCCC3)O)C,MA08086,"5-Azepan-1-yl-5-deoxy-1,2-isopropylidene-a-D-xylofuranose",175229-82-0
663,C1[C@H]([C@H](CO1)O)O,MA08099,"1,4-Anhydro-D-erythritol",4358-64-9
664,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)OC,MA08140,Arctiin,20362-31-6
665,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@H](C[C@H]4[C@@]1(C[C@@H]([C@@H]2[C@@]6(CC[C@@H](O6)C(C)(C)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O,MA08288,Astragaloside IV,83207-58-3
666,C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2COC(=O)C3=CC=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,MA08289,Agnuside,11027-63-7
667,C([C@H]1[C@@H]([C@H](C(=O)O1)O)O)O,MA08295,"L-Arabonic acid-1,4-lactone",51532-86-6
668,C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,MA08296,Aucubin,479-98-1
669,C(CN)CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MA08305,3-Aminopropyl b-D-galactopyranoside,201667-53-0
670,C1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,MA08330,"1,5-Anhydro-D-fructose",75414-43-6
671,C([C@@H]([C@H]([C@H]([C@@H](C=O)O)O)O)O)N=[N+]=[N-],MA08355,6-Azido-6-deoxy-L-galactose,70932-63-7
672,C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)I)O)O,MA08381,"1,6-Anhydro-2-deoxy-2-iodo-b-D-glucopyranose",139437-39-1
673,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA08854,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-a-D-galactopyranose",10385-50-9
674,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA08854,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-a-D-galactopyranose",10385-50-9
675,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OC(=O)C)CO)O)OC(=O)C,MA08937,"2-Acetamido-1,3-di-O-acetyl-2-deoxy-D-glucopyranose",109905-29-5
676,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC[C@@H]4[C@H]([C@@H]([C@H](O4)CO)O)O,MA09227,"2,5-Anhydro-1-O-trityl-D-mannitol",68774-48-1
677,C([C@@H]1[C@H]([C@@H](C(=O)O1)O)O)O,MA09237,"D-Arabonic acid-1,4-lactone",2782-09-4
678,CC(=O)NC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MA09392,Acetaminophen D-glucuronide,16110-10-4
679,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)OC(=O)C,MA09519,2-Acetamido-3-O-acetyl-2-deoxy-a-D-glucopyranose - min 80% alpha,51449-95-7
680,C1[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O,MA09580,"1,4-Anhydro-D-mannitol",7726-97-8
681,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)C[C@@H](C(=O)O)N)CO)O)O,MA09584,2-Acetamido-2-deoxy-b-D-glucopyranosyl L-asparagine,2776-93-4
682,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OC[C@@H](C(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)COC(=O)C)OC(=O)C)OC(=O)C,MA09628,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-a-D-galactopyranosyl-Fmoc serine",120173-57-1
683,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,MA09740,Apigenin-7-glucoside,578-74-5
684,CC1(O[C@H]2[C@@H]([C@H](O[C@H]2O1)C=O)O)C,MA09863,"5-Aldo-1,2-O-isopropylidene-b-D-arabinofuranose",867266-31-7
685,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC3=C(C=C2)C(=O)C(=CO3)C4=CC=C(C=C4)O)O)O)O,MA09893,6-O-Acetyldaidzin,71385-83-6
686,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)OC)O)O)O,MA09966,6-O-Acetylglycitin,134859-96-4
687,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)O)O)O)O,MA09967,6-O-Acetylgenistin,73566-30-0
688,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OCCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MA10045,"3-Azidopropyl 2,3,4,6-tetra-O-acetyl-b-D-galactopyranoside",819053-49-1
689,CC(=O)OCC1C(C(C(C(O1)OCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MA10046,"2-Azidoethyl 2,3,4,6-tetra-O-acetyl-b-D-galactopyranoside",139888-80-5
690,CC(=O)N[C@@H](CO)[C@H]([C@@H]([C@@H](CO)O)O)O,MA10352,N-Acetyl-D-glucosaminitol,4271-28-7
691,C([C@H]([C@H]([C@@H](C(=O)CN)O)O)O)O.Cl,MA10674,1-Amino-1-deoxy-D-fructose hydrochloride,39002-30-7
692,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,MA10891,N-Acetyl-D-glucosamine - plant source,7512-17-6
693,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1SC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA10927,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-β-D-thioglucopyranose",10043-46-6
694,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](COC(=O)C)O)O)(C(=O)O)O)O,MA12117,9-O-Acetyl-N-acetyl-neuraminic acid,55717-54-9
695,CC1=N[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2S1)CO)O)O,MA141200,N-Acetyl-glucosaminyl thiazoline,179030-22-9
696,C1CN2C(C(C(C2C1O)O)O)CO.Cl,MA14765,Australine hydrochloride,186766-07-4
697,C1=CC=C(C(=C1)N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MA15320,2-Aminophenyl b-D-glucuronide,15959-03-2
698,[C@@H](C([C@H](C(=O)[O-])O)O)(C(=O)[O-])O.[K+].[K+],MA153476,L-Arabinaric acid dipotassium salt,608-54-8
699,C[C@H]([C@@H]([C@@H]([C@H](C=O)NC(=O)C)O)O)O,MA15410,"2-Acetamido-2,6-dideoxy-D-galactose",35233-39-7
700,C(C(C(=O)O)O)(C(C(=O)O)O)O,MA15901,D-Arabinaric acid dipotassium salt,6703-05-5
701,C(CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)N=[N+]=[N-],MA159391,2'-Azidoethyl a-mannopyranoside,155196-97-7
702,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MA165547,"2-Azidoethyl 2,3,4,6-tetra-O-acetyl-a-D-mannopyranoside",140428-83-7
703,CC(=O)OC1C[C@@H]([C@H](O1)COC(=O)C2=CC=C(C=C2)Cl)OC(=O)C3=CC=C(C=C3)Cl,MA16578,"1-O-Acetyl-3,5-bis(4-chlorobenzoyl)-2-deoxy-D-ribose",1207459-15-1
704,CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O.O.O,MA167834,N-Acetylneuraminic acid dihydrate,50795-27-2
705,C(C([C@@H]1C(C(C(=O)O1)O)O)O)O,MA28845,"D-Allono-1,4-lactone",29474-78-0
706,C([C@@H]([C@H]1[C@@H]([C@@H](C(=O)O1)O)O)O)O,MA28846,"L-Allono-1,4-lactone",78184-43-7
707,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+],MA29975,L(+)-Ascorbic acid sodium salt,134-03-2
708,C=CCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA30733,Allyl a-D-mannopyranoside,41308-76-3
709,C(C(C(C(C(C=O)NC(=O)CN=[N+]=[N-])O)O)O)O,MA30911,N-Azidoacetylglucosamine,92659-90-0
710,CC(=O)N[C@H]([C@H](CC(=O)C(=O)O)O)[C@H]([C@@H]([C@@H](CN=[N+]=[N-])O)O)O,MA30919,N-Acetyl-9-azido-9-deoxy-neuraminic acid,76487-51-9
711,CC(=O)N[C@H]1CN[C@@H]([C@@H]([C@@H]1O)O)CO,MA34339,"2-Acetamido-1,2-dideoxy-galactonojirimycin",117894-14-1
712,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCCN=[N+]=[N-])CO)O)O,MA34872,2-Azidoethyl 2-acetamido-2-deoxy-b-D-glucopyranoside,142072-12-6
713,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MA34873,"2-Azidoethyl 2,3,4,6-tetra-O-acetyl-b-D-glucopyranoside",140428-81-5
714,C1[C@H]([C@H]([C@H](O1)[C@H](C=O)O)O)O,MA34980,"3,6-Anhydro-D-glucose",7625-23-2
715,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)OCCCN(C)C)C.Cl,MA44344,Amiprilose hydrochloride,60414-06-4
716,C#C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O,MA45977,5-Alkynyl-L-fucose,1193251-61-4
717,C(C1C(C(C(C(O1)O)NC(=O)CN=[N+]=[N-])O)O)O,MA46002,N-Azidoacetylmannosamine,361154-23-6
718,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)NC(=O)CN=[N+]=[N-])OC(=O)C)OC(=O)C,MA46003,"1,3,4,6-Tetra-O-acetyl-N-azidoacetylglucosamine",98924-81-3
719,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC(=O)C)NC(=O)CN=[N+]=[N-])OC(=O)C)OC(=O)C,MA46004,"1,3,4,6-Tetra-O-acetyl-N-azidoacetylmannosamine",361154-30-5
720,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H](C(O1)OC(=O)C)NC(=O)CN=[N+]=[N-])OC(=O)C)OC(=O)C,MA46005,"1,3,4,6-Tetra-O-acetyl-N-azidoacetylgalactosamine",653600-56-7
721,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)C[C@@H](C(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)COC(=O)C)OC(=O)C)OC(=O)C,MA46455,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranosyl-Fmoc-asparagine",131287-39-3
722,C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)N=[N+]=[N-],MA58244,6-Azido-6-deoxy-D-fructose,115827-10-6
723,CC(=O)C1=NC=C(N1)[C@H]([C@@H]([C@@H](CO)O)O)O,MA61366,2-Acetyl-4-tetrahydroxybutyl imidazole,94944-70-4
724,CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O,MA61678,6-O-Acetyl-D-glucose,7286-45-5
725,C[C@H]([C@H]([C@@H]([C@H](C=O)NC(=O)C)O)O)O,MA64786,N-Acetyl-D-quinovosamine,40614-71-9
726,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,MA74543,Apigenin-7-O-glucronide,29741-09-1
727,C1=CC2=C(C(=C1)O)C(=O)C3=C([C@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO,MA76226,Aloin A,1415-73-2
728,C1=CC2=C(C(=C1)O)C(=O)C3=C([C@@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO,MA76227,Aloin B,28371-16-6
729,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC=C(C=C2)Br)COC(=O)C)OC(=O)C)OC(=O)C,MB00861,"4-Bromophenyl 2-acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranoside",38229-74-2
730,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCC2=CC=CC=C2)CO)O)O,MB01788,Benzyl 2-acetamido-2-deoxy-b-D-glucopyranoside,13343-67-4
731,CC1(O[C@@H]2[C@H](OC([C@@H]2O1)O)CO[Si](C)(C)C(C)(C)C)C,MB02533,"5-O-tert-Butyldimethylsilyl-2,3-O-isopropylidene-D-ribofuranose",68703-51-5
732,CC1(O[C@@H]2[C@H](OC([C@@H]2O1)O)CO[Si](C3=CC=CC=C3)(C4=CC=CC=C4)C(C)(C)C)C,MB02763,"5-O-tert-Butyldiphenylsilyl-2,3-O-isopropylidene-D-ribofuranose",141607-35-4
733,CC1(OC[C@@H](O1)[C@@H]2[C@H]([C@@H]3[C@H](O2)OC(O3)(C)C)OCC4=CC=CC=C4)C,MB02837,"3-O-Benzyl-1,2:5,6-di-O-isopropylidene-a-D-allofuranose",22331-21-1
734,CC(C)(C)OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MB03519,tert-Butyl b-D-glucopyranoside,29074-04-2
735,C1[C@H]([C@@H](OC(O1)C2=CC=CC=C2)[C@@H]([C@H](C=O)O)O)O,MB03806,"4,6-O-Benzylidene-D-glucose",30688-66-5
736,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C=O)OCC3=CC=CC=C3)C,MB03825,"3-O-Benzyl-1,2-O-isopropylidene-a-D-xylo",23558-05-6
737,C1=CC=C(C=C1)C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,MB03953,N-Benzoyl-D-glucosamine,655-42-5
738,CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OCC4=CC=CC=C4)C,MB04263,"3-O-Benzyl-1,2:5,6-di-O-isopropylidene-a-D-glucofuranose",18685-18-2
739,CC(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1OC(=O)C)Br)C(=O)OC)OC(=O)C,MB04460,"1-Bromo-2,3,4-tri-O-acetyl-a-D-glucuronide methyl ester - 1% CaCO3",21085-72-3
740,CCCCN1C[C@@H]([C@H]([C@H]([C@H]1CO)O)O)O,MB04497,N-Butyldeoxygalactonojirimycin,141206-42-0
741,CC(C)(C)OC(=O)N1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,MB04507,"N-Boc-1,5-imino-1,5-dideoxy-D-glucitol",130539-12-7
742,C1=CC=C(C=C1)COC[C@H]([C@H]([C@H](C=O)O)O)O,MB04512,5-O-Benzyl-D-ribose,72369-89-2
743,C1=CC=C(C=C1)COC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MB04519,Benzyl D-glucopyranoside,34246-23-6
744,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)COCC3=CC=CC=C3)O)OCC=C,MB04596,Benzyl 2-acetamido-3-O-allyl-6-O-benzyl-2-deoxy-a-D-glucopyranoside,60920-82-3
745,CC(=O)N[C@@H]1[C@H]([C@H]2[C@@H](COC(O2)(C)C)O[C@@H]1OCC3=CC=CC=C3)O,MB04607,"Benzyl 2-acetamido-2-deoxy-4,6-O-isopropylidene-a-D-glucopyranoside",66026-10-6
746,C1=CC=C(C=C1)CO[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O.Cl,MB04609,Benzyl 3-amino-3-deoxy-a-D-mannopyranoside HCl,172838-30-1
747,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)CO)O)O,MB04616,Benzyl 2-acetamido-2-deoxy-a-D-galactopyranoside,3554-93-6
748,CC(=O)N[C@@H]1[C@H]([C@H]2[C@@H](COC(O2)(C)C)O[C@H]1OCC3=CC=CC=C3)O,MB04622,"Benzyl 2-acetamido-2-deoxy-4,6-O-isopropylidene-b-D-glucopyranoside",50605-12-4
749,C1[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)OCC3=CC=CC=C3)O)O)OC(O1)C4=CC=CC=C4,MB04628,"Benzyl 4,6-O-benzylidene-a-D-mannopyranoside",40983-94-6
750,CC1(O[C@@H]2[C@H](O1)[C@H](O[C@@H]2[C@@H](CO)O)OCC3=CC=CC=C3)C,MB04631,"Benzyl 2,3-O-isopropylidene-a-D-mannofuranoside",20689-03-6
751,C1=CC=C(C=C1)CO[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MB04663,Benzyl a-D-mannopyranoside,15548-45-5
752,CCCCN1C[C@H]([C@H]([C@@H]([C@H]1CO)O)O)O.Cl,MB04672,N-Butyldeoxymannojirimycin HCl,155501-85-2
753,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O.Cl,MB04673,N-Butyldeoxynojirimycin HCl,210110-90-0
754,C1[C@H]([C@H](OC(O1)C2=CC=CC=C2)[C@@H]([C@H](C=O)O)O)O,MB05038,"4,6-O-Benzylidene-D-galactose",3006-41-5
755,CC1(O[C@@H]2[C@@H](C(O[C@@H]2O1)(CO)CO)OCC3=CC=CC=C3)C,MB05163,"3-O-Benzyl-4-(hydroxymethyl)-1,2-O-isopropylidene-a-D-ribofuranose",63593-03-3
756,CC1(O[C@@H]2[C@@H](C(O[C@@H]2O1)(COS(=O)(=O)C)COS(=O)(=O)C)OCC3=CC=CC=C3)C,MB05268,"3-O-Benzyl 4-C-(methanesulfonyloxymethyl)-5-O-methanesulfonyl-1,2-O-isopropylidene-a-D-ribofuranose",293751-01-6
757,C1=CC=C(C=C1)C(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,MB05320,2-Benzamido-2-deoxy-D-glucopyranose,655-42-5
758,C1[C@@H]2[C@H]([C@@H](C=CO2)O)OC(O1)C3=CC=CC=C3,MB05321,"4,6-O-Benzylidene-D-glucal",63598-36-7
759,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)CO)OC(=O)C)OC(=O)C,MB06101,"Benzyl 2-acetamido-3,4-di-O-acetyl-2-deoxy-a-D-galactopyranoside",55652-76-1
760,CC1(O[C@@H]2[C@H]([C@H](OC2O1)[C@@H](CO)O)OCC3=CC=CC=C3)C,MB06106,"3-O-Benzyl-1,2-O-isopropylidene-a-D-glucofuranose",22529-61-9
761,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)CO)O)O,MB06656,Benzyl 2-acetamido-2-deoxy-a-D-glucopyranoside,13343-62-9
762,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,MB06729,N-Butyldeoxynojirimycin,72599-27-0
763,C1C(C(OC(O1)C2=CC=CC=C2)C(CO)O)O,MB06853,"1,3-O-Benzylidene-D-arabitol",70831-50-4
764,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCC2=CC=CC=C2)COC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)O)O,MB06983,Benzyl 2-acetamido-2-deoxy-6-O-trityl-a-D-glucopyranoside,33493-71-9
765,C1=CC=C(C=C1)CO[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O)CO)O,MB07125,3-O-Benzyl-D-glucopyranose,10230-17-8
766,C1=CC=C(C=C1)COC(=O)C2[C@H](C([C@@H](C(O2)O)O)O)O,MB07246,Benzyl D-glucuronate,135970-30-8
767,C1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)N3C(=O)C4=CC=CC=C4C3=O,MB07404,Benzyl 2-deoxy-2-phthalimido-b-D-glucopyranoside,80035-32-1
768,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCC3=CC=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)O)OC(O1)C6=CC=CC=C6,MB07409,"Benzyl 4,6-O-benzylidene-2-deoxy-2-phthalimido-b-D-glucopyranoside",80035-33-2
769,C1CCC2(CC1)OC3C(C4C(C(C3O2)O)OC5(O4)CCCCC5)O,MB07415,"1,2:4,5-Biscyclohexylidene-DL-myo-inositol",104873-71-4
770,C[C@H]1[C@@H]([C@H](C=CO1)O)OCC2=CC=CC=C2,MB07469,4-O-Benzyl-L-rhamnal,117249-16-8
771,C1[C@H]([C@@H]([C@H]([C@H](O1)OCC2=CC=CC=C2)O)O)O,MB07956,Benzyl a-D-xylopyranoside,18403-12-8
772,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,MB08110,Baicalin 7-b-D-glucuronide,21967-41-9
773,CCOC(=O)C1=CC=C(C=C1)N[C@H]2C([C@H]([C@@H](C(O2)CO)O)O)O,MB08214,Benzocaine N-b-D-glucoside,28315-50-6
774,CCCCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MB08243,Butyl a-D-glucopyranoside,25320-93-8
775,C1=CC=C(C=C1)CO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MB08360,Benzyl a-D-glucopyranoside,25320-99-4
776,CCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MB08363,Butyl b-D-glucopyranoside,5391-18-4
777,CC(C)(C)OC1C[C@H]([C@H](CO1)O)O,MB09562,tert-Butyl 2-deoxy-L-ribopyranoside,1032153-57-3
778,C1C2[C@@H]([C@@H](C([C@@H](O2)OCC3=CC=CC=C3)O)O)OC(O1)C4=CC=CC=C4,MB10373,"Benzyl 4,6-O-benzylidine-b-D-galactopyranoside",56341-65-2
779,CC1(C(O[C@H]2[C@@H](O1)[C@@H]([C@H](O[C@@H]2OCC3=CC=CC=C3)CO)O)(C)OC)OC,MB11021,"Benzyl 3,4-O-(2',3'-dimethoxybutane-2',3'-diyl)-a-D-mannopyanoside",1423035-45-3
780,C1=CC=C(C=C1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MB158660,Benzyl b-D-glucopyranosiduronic acid,5285-02-9
781,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O,MB16376,Biochanin A b-D-glucuronide,38482-76-7
782,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCC2=CC=CC=C2)COC(=O)C)OC(=O)C)OC(=O)C,MB16617,"Benzyl 2-acetamido-2-deoxy-3,4,6-tri-O-acetyl-b-D-glucopyranoside",13343-66-3
783,C1=CC=C(C=C1)COC2=NC3=C(N2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N=C(NC3=O)N,MB16633,8-(Benzyloxy)guanosine,3868-36-8
784,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)C7=CC=CC=C7)O)O)O)O,MB31310,Benzoylpaeoniflorin,38642-49-8
785,CC1(O[C@@H]2[C@@H]([C@@](O[C@@H]2O1)(CO)COCC3=CC=CC=C3)OCC4=CC=CC=C4)C,MB32521,"3-O-Benzyl-1,2-O-isoproylidene-4-C-(phenylmethoxy)methyl-b-L-lyxofuranose",153186-10-8
786,C1[C@H]2[C@H]([C@H](OC(O2)C3=CC=CC=C3)[C@@H](CO)O)OC(O1)C4=CC=CC=C4,MB33324,"1,3:2,4-Bis(O-benzylidene)-D-sorbitol",19046-64-1
787,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OCC3=CC=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)OCC6=CC=CC=C6)O[C@@H](O1)C7=CC=CC=C7,MB46483,"Benzyl 3-O-benzyl-4,6-O-benzylidene-2-deoxy-2-N-phthalamido-a-D-glucopyranoside",191482-37-8
788,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](COC(=O)C(C)(C)C)O)OCC3=CC=CC=C3)C,MB59540,"3-O-Benzyl-1,2-O-isopropylidene-6-O-pivaloyl-a-D-glucofuranose",321380-09-0
789,C1=CC(=C(C=C1Cl)O)C(=O)N,MBA89337,4-Chloro-2-hydroxybenzamide,37893-37-1
790,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)OCCCl)O)O)O,MC00695,2-Chloroethyl-b-D-fructopyranoside,84543-36-2
791,CC1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H](C[C@H](O2)Cl)OC(=O)C3=CC=C(C=C3)C,MC02788,"1-Chloro-2-deoxy-3,5-di-O-toluoyl-a-D-ribofuranose",4330-21-6
792,C1[C@@H]([C@H](OC1Cl)COC(=O)C2=CC=C(C=C2)Cl)OC(=O)C3=CC=C(C=C3)Cl,MC03466,"1-Chloro-3,5-di-O-(4-chlorobenzoyl)-2-deoxy-D-ribofuranose",3601-90-9
793,C1CCC2(CC1)O[C@@H]3[C@H]([C@H](O[C@@H]3O2)[C@@H](CO)O)O,MC03955,"1,2-O-Cyclohexylidene-a-D-glucofuranose",16832-21-6
794,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O.[Na+],MC04391,CMP-Neu5Ac sodium salt,1007117-62-5
795,C1=CC(=CC=C1[C@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],MC04425,Chloramphenicol 1-O-b-D-galactopyranoside,191476-32-1
