,SMILES,Material Code,Name,CAS
487,C1=CC=C(C=C1)CCS[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,EP03215,Phenylethyl-beta-D-thiogalactopyranoside,63407-54-5
488,C1=CC=C(C=C1)S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,EP03243,Phenyl-beta-D-thioglucopyranoside,2936-70-1
489,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)[O-])O)O)O,EP06598,Phenolphthalein b-D-glucuronide sodium salt monohydrate,6820-54-8
490,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)[C@H](CC3=CC=CC=C3)N,EP15999,L-Phenylalanine 7-amido-4-methylcoumarin trifluoroacetate salt,108321-84-2
491,C1=CC(=CN=C1)CNC2=NC3=C(C=NN3C=C2)C4=CC=C(C=C4)C(=O)N,EP176311,RET V804M-IN-1,2414909-94-5
492,C1=CC(=CC=C1C2=C3N=C(C=CN3N=C2)NCC4=CC=NC=C4)C(=O)N,EP176312,"4-5-(4-Pyridylmethylamino)pyrazolo1,5-apyrimidin-3-ylbenzamide",2414373-42-3
493,C1=CC2=C(C=C1O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)OC4=CC(=O)C=CC4=N2,ER04973,Resorufin b-D-galactopyranoside,95079-19-9
494,C1=CC2=C(C=C1O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)OC4=CC(=O)C=CC4=N2,ER04973,Resorufin-beta-D-galactopyranoside,95079-19-9
495,C1=CC2=C(C=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)OC5=CC(=O)C=CC5=N2,ER28833,Resorufin b-D-cellobioside,1000404-48-7
496,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC3=C(C=C2)N=C4C=CC(=O)C=C4O3)CO)O)O,ER58683,Resorufin N-acetyl-b-D-glucosamine,124762-32-9
497,CC(=O)OC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,ER58685,Resorufin acetate,1152-14-3
498,C([C@@H]([C@@H]([C@@H]([C@@H](C=O)O)O)O)O)O,MA00237,L-Allose,11/2/7635
499,C([C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O)N,MA00240,1-Amino-1-deoxy-D-galactitol hydrochloride,488-42-6
500,C([C@@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O,MA00245,L-Altrose,1949-88-8
501,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N=[N+]=[N-])COC(=O)C)OC(=O)C)OC(=O)C,MA00690,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranosyl azide",6205-69-2
502,CC(=O)N[C@H]1[C@H]([C@H]([C@H](OC1O)CO)O)O,MA00718,2-Acetamido-2-deoxy-D-talopyranose,282727-46-2
503,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O,MA00746,N-Acetylneuraminic acid,131-48-6
504,CC(=O)N[C@@H](C=O)[C@H]([C@@H]([C@@H](COS(=O)(=O)[O-])O)O)O,MA00759,2-Acetamido-2-deoxy-D-glucopyranose 6-sulphate sodium salt,108321-79-5
505,CC(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)OS(=O)(=O)[O-])O,MA00763,N-Acetyl-D-galactosamine-4-O-sulphate sodium salt,660839-03-2
506,CC(=O)NC(C=O)C(C(C(COS(=O)(=O)O)O)OS(=O)(=O)O)O,MA00764,"N-Acetyl-D-galactosamine-4,6-di-O-sulphate sodium salt",157296-98-5
507,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,MA00834,N-Acetyl-D-glucosamine,7512-17-6
508,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N=[N+]=[N-])CO)O)O,MA00857,2-Acetamido-2-deoxy-b-D-glucopyranosyl azide,29847-23-2
509,CC(=O)O[C@@H]1[C@@H]2[C@H](O[C@@H]1[C@@H](CO)O)OC(O2)(C)C,MA00965,"3-O-Acetyl-1,2-O-isopropylidene-a-D-glucofuranose",24807-96-3
510,C1[C@H]([C@H]([C@@H]([C@@H](O1)NN=C(N)N)O)O)O,MA01028,N1-b-D-Arabinopyranosylamino-guanidine HCl,368452-58-8
511,C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O,MA02043,L-Arabinose,87-72-9
512,CC(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](COS(=O)(=O)[O-])O)O)O,MA02183,N-Acetyl-D-galactosamine-6-O-sulphate sodium salt - 95%,204575-07-5
513,C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)N,MA02572,6-Amino-6-deoxy-D-glucose hydrochloride,55324-97-5
514,C([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)N=[N+]=[N-],MA02618,6-Azido-6-deoxy-D-galactose,66927-03-5
515,C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)N=[N+]=[N-],MA02620,6-Azido-6-deoxy-D-glucose,20847-05-6
516,C([C@H]([C@H]([C@@H]([C@H](C=O)N=[N+]=[N-])O)O)O)O,MA02624,2-Azido-2-deoxy-D-glucose,56883-39-7
517,C(CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO)N=[N+]=[N-],MA02672,2-Azidoethyl b-D-fructopyranoside,99042-58-7
518,C([C@H]([C@H]([C@@H](C=O)O)O)O)O,MA02801,D-Arabinose,10323-20-3
519,C([C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)O)O)O)O)O,MA02829,b-D-Allopyranose,9/2/7283
520,C=CCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA02903,Allyl a-D-glucopyranoside,7464-56-4
521,C=CCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA02903,Allyl alpha-D-Glucopyranoside,7464-56-4
522,CC(=O)N[C@@H]1[C@H]([C@H]2[C@@H](COC(O2)C3=CC=CC=C3)OC1O)O,MA03185,"2-Acetamido-4,6-O-benzylidene-2-deoxy-D-glucopyranose",29776-43-0
523,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCC=C)CO)O)O,MA03190,Allyl 2-acetamido-2-deoxy-b-D-glucopyranoside,54400-77-0
524,C([C@H]([C@@H]([C@@H]([C@H](C=O)N=[N+]=[N-])O)O)O)O,MA03562,2-Azido-2-deoxy-D-galactose,68733-26-6
525,C1[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O1)O2)O)O)O,MA03786,"1,6-Anhydro-b-D-galactopyranose",644-76-8
526,C([C@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)OP(=O)([O-])[O-],MA03836,D-Allose-6-phosphate disodium,1161976-98-2
527,C=CCOC[C@H]([C@H]([C@H](CO)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3,MA03947,"5-O-Allyl-2,3,4-tri-O-benzyl-D-ribitol",111549-97-4
528,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA04038,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-b-D-mannopyranose",10/5/6730
529,C([C@H]([C@H]([C@H]([C@H](C=O)O)O)O)O)O,MA04055,D-Allose,2595-97-3
530,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)OC)O)O,MA04202,N-Acetylneuraminic acid methyl ester,22900-11-4
531,C1[C@@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O,MA04203,"1,4-Anhydro-D-glucitol",27299-12-3
532,C=CCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MA04242,Allyl b-D-galactopyranoside,7/5/2595
533,C1=CC(=CC=C1N)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MA04337,4-Aminophenyl a-D-mannopyranoside,34213-86-0
534,CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)O,MA04374,N-Acetyl-a-D-glucosamine-1-phosphate disodium salt,31281-59-1
535,CC(=O)N[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)O)O,MA04390,N-Acetyl-D-galactosamine,1811-31-0
536,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N=C=S)COC(=O)C)OC(=O)C)OC(=O)C,MA04450,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranosyl isothiocyanate",20590-45-8
537,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H](C(=O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)COC(=O)C)OC(=O)C)OC(=O)C,MA04454,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranosyl-Fmoc serine",160067-63-0
538,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N)COC(=O)C)OC(=O)C)OC(=O)C,MA04457,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranosyl amine",4515-24-6
539,CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)[O-])O)O)O,MA04458,4-Acetamidophenyl b-D-glucuronide sodium salt,120595-80-4
540,CC(=O)O[C@@H]1[C@H](O[C@@H]2[C@H]1OC(OC2)(C)C)CO,MA04459,"4-O-Acetyl-2,5-anhydro-1,3-isopropylidene-D-glucitol",70128-28-8
541,C=CCO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MA04469,Allyl a-D-galactopyranoside,48149-72-0
542,C([C@@H]1[C@H]([C@@H]([C@H](O1)CO)O)O)N,MA04471,"1-Amino-2,5-anhydro-1-deoxy-D-mannitol",228862-97-3
543,CC1[C@H]([C@@H](C([C@H](O1)NC(=O)CCCCCN)O)O)O,MA04473,N-(e-Aminocaproyl)-b-L-fucopyranosyl amine,35978-97-3
544,CC1(OCC(O1)[C@@H]2C(C3[C@@H](O2)OC(O3)(C)C)N)C,MA04474,"3-Amino-3-deoxy-1,2:5,6-di-O-isopropylidene-a-D-glucofuranose",24384-84-7
545,C([C@H]([C@H]([C@@H]([C@@H](C=O)O)N)O)O)O,MA04478,3-Amino-3-deoxy-D-mannose HCl,69880-85-9
546,C1=CC=C(C(=C1)N)O[C@H]2[C@H]([C@H]([C@@H](C(O2)C(=O)O)O)O)O,MA04484,2-Aminophenyl b-D-glucuronide HCl,210049-17-5
547,C1=CC(=CC=C1N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MA04485,4-Aminophenyl b-D-glucuronide sodium,21080-66-0
548,CC(=O)N[C@@H]1[C@H]([C@@H]2[C@@H](COC(O2)C3=CC=CC=C3)OC1O)O,MA04491,"2-Acetamido-4,6-O-benzylidene-2-deoxy-D-galactopyranose",420118-03-2
549,CC1(O[C@H]2[C@H](C(O[C@@H]2O1)(CO)CO)N=[N+]=[N-])C,MA04533,"3-Azido-3-deoxy-4-hydroxymethyl-1,2-O-isopropylidene-a-D-ribofuranose",247025-10-1
550,C([C@@H]1[C@H]([C@@H]([C@@H](O1)COP(=O)(O)O)O)O)OP(=O)(O)O,MA04555,"2,5-Anhydro-D-glucitol-1,6-diphosphate",4429-47-4
551,C([C@@H]1[C@H]([C@@H]([C@@H](O1)CO)O)O)O,MA04561,"2,5-Anhydro-D-glucitol",27826-73-9
552,C([C@@H]1[C@H]([C@@H]([C@H](O1)CO)O)O)O,MA04572,"2,5-Anhydro-D-mannitol",41107-82-8
553,C1[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O1)O2)O)O)O,MA04574,"1,6-Anhydro-b-D-mannopyranose",14168-65-1
554,CC1(O[C@H]2[C@H]3CO[C@H](O3)[C@@H]([C@H]2O1)O)C,MA04577,"1,6-Anhydro-3,4-O-isopropylidene-b-D-galactopyranose",52579-97-2
555,C1=C(OC(C(C1O)O)[C@@H]([C@@H](CO)O)O)C(=O)O,MA04590,"2,6-Anhydro-3-deoxy-D-glycero-D-galacto-non-2-enoic-acid",188854-96-8
556,C1[C@@H]([C@H]([C@H]2[C@H](O1)COC(O2)C3=CC=CC=C3)O)O,MA04597,"1,5-Anhydro-4,6-O-benzylidene-D-glucitol",65190-39-8
557,C1=CC=C(C=C1)COC(=O)NC2[C@H]([C@@H](C(OC2O)CO)O)O,MA04690,2-Amino-2-N-carbobenzoxy-2-deoxy-D-mannose,137157-50-7
558,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OCC=C)CO)O)O,MA04808,Allyl 2-acetamido-2-deoxy-a-D-glucopyranoside,54400-75-8
559,CC(=O)C1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MA04949,4-Acetylphenyl-b-D-glucopyranoside,530-14-3
560,C1=CC(=CC=C1N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MA04975,4-Aminophenyl b-D-glucopyranoside,20818-25-1
561,CCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA04986,N-Amyl b-D-glucopyranoside,66957-71-9
562,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCC=C)OC(=O)C)OC(=O)C)OC(=O)C,MA04991,"Allyl 2,3,4,6-tetra-O-acetyl-b-D-glucopyranoside",10343-15-4
563,C[C@H](C(=O)O)O[C@H]([C@H](C=O)NC(=O)C)[C@@H]([C@@H](CO)O)O,MA05012,N-Acetylmuramic acid,10597-89-4
564,C1=CC2=C(C(=C1)O)C(=O)C3=C([C@H]2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C=C(C=C3O)CO,MA05054,Aloin - Mixture of Aloin A and Aloin B,1415-73-2
565,C(C(C(C(C=O)O)O)O)OP(=O)(O)O,MA05068,D-Arabinose-5-phosphate disodium salt,89927-09-3
566,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N)CO)O)O,MA05135,2-Acetamido-2-deoxy-b-D-glucopyranosyl amine,4229-38-3
567,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1N)CO)O)O,MA05135,2-Acetamido-2-deoxy-beta-D-glucopyranosyl amine,4229-38-3
568,C1[C@H](CO[C@H]2[C@H]1OC(OC2)C3=CC=CC=C3)O,MA05144,"1,5-Anhydro-4,6-O-benzylidene-3-deoxy-D-glucitol",152613-20-2
569,C([C@@H](C([C@H](CO)O)O)O)O,MA05150,L-Arabitol,7643-75-6
570,C([C@H]([C@H]([C@@H]([C@H](C=O)O)N)O)O)O,MA05156,3-Amino-3-deoxy-D-glucose HCl,57649-10-2
571,C1[C@@H]2[C@H]([C@@H]([C@H]([C@H](O1)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MA05158,"1,6-Anhydro-2,3,4-tri-O-benzyl-b-D-glucopyranose",10548-46-6
572,C([C@H]1C([C@H]([C@@H](O1)COP(=O)([O-])[O-])O)O)O,MA05171,"2,5-Anhydro-D-mannitol-1-phosphate barium salt hydrate",352000-02-3
573,CCSC([C@@H]([C@H]([C@H](CO)O)O)O)SCC,MA05246,L-Arabinose diethyldithioacetal,43179-48-2
574,CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O,MA05269,N-Acetyl-D-mannosamine,7772-94-3
575,CC(=O)NC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)OC)OC(=O)C)OC(=O)C)OC(=O)C,MA05286,"4-Acetamidophenyl-2,3,4-tri-O-acetyl-b-D-glucuronide methyl ester",30824-21-6
576,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)OC)O,MA05288,"N-Acetyl-2,3-dehydro-2-deoxyneuraminic acid methyl ester",25875-99-4
577,CC1(OC[C@H]2C(O1)[C@H]([C@H](O2)COC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)O)C,MA05291,"2,5-Anhydro-1,3-O-isopropylidene-6-O-trityl-D-glucitol",65758-50-1
578,C([C@@H]1[C@H]([C@@H]([C@H](O1)C=O)O)O)O,MA05292,"2,5-Anhydro-D-mannofuranose",495-75-0
579,CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C,MA05382,Auranofin,34031-32-8
580,C(C(C(C(C(=O)O)O)O)O)O,MA05392,D-Xylonic acid ammonium salt,5461-96-1
581,C([C@@H]1[C@H]([C@H]2[C@@H](O1)N=C(O2)N)O)O,MA05416,"2-Amino-b-D-arabinofurano[1,2;4,5]oxazoline",27963-98-0
582,CC(=O)O[C@H]1[C@H]([C@H](O[C@H]([C@@H]1OC(=O)C)OCC=C)C(=O)OC)OC(=O)C,MA05420,"Allyl 2,3,4-tri-O-acetyl-b-D-galacturonide methyl ester",130506-36-4
583,CC1(OC2C(OC3C(C2O1)OC(O3)(C)C)CN=[N+]=[N-])C,MA05440,"6-Azido-6-deoxy-1,2:3,4-di-O-isopropylidene-a-D-galactopyranose",4711-00-6
584,C1[C@H]([C@@H]([C@H](O1)[C@H](C=O)O)O)O,MA05523,"3,6-Anhydro-D-galactose",14122-18-0
585,CC(=O)OC1[C@@H]([C@@H]([C@H](O1)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MA05708,"1-O-Acetyl-2,3,5-tri-O-benzyl-D-ribofuranose",58381-23-0
586,C([C@H](C([C@@H](CO)O)O)O)O,MA05805,D-Arabitol,488-82-4
587,CC(=O)O[C@H]1[C@@H]([C@@H]([C@H](O1)COC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4,MA05942,"1-O-Acetyl-2,3,5-tri-O-benzoyl-b-D-ribofuranose",6974-32-9
588,CC(=O)NC1C(C=C(OC1[C@@H]([C@@H](CO)O)O)C(=O)[O-])O,MA06093,"N-Acetyl-2,3-dehydro-2-deoxyneuraminic acid sodium salt",209977-53-7
589,CC(=O)N[C@@H]\1[C@H]([C@@H]([C@H](O/C1=N/O)COC(=O)C)OC(=O)C)OC(=O)C,MA06094,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-D-glucohydroximo-1,5-lactone",132152-78-4
590,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1OC(=O)C)COC(=O)C)F)OC(=O)C,MA06095,"2-Acetamido-1,3,6-tri-O-acetyl-2,4-dideoxy-4-fluoro-D-glucopyranose",116049-57-1
591,CC(=O)N[C@H]1[C@H]([C@H](OC1=O)[C@@H](CO)O)O,MA06096,"2-Acetamido-2-deoxy-D-mannono-1,4-lactone",28876-37-1
592,CC(=O)N[C@H]1[C@H]([C@@H](C(O[C@H]1OCC2=CC=CC=C2)COCC3=CC=CC=C3)O)OCC4=CC=CC=C4,MA06102,"2-Acetamido-1,3,6-tri-O-benzyl-2-deoxy-b-D-glucopyranoside",62867-63-4
593,C1=CC(=CC=C1N)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MA06133,4-Aminophenyl-beta-D-galactopyranoside,5094-33-7
594,C1=CC(=CC=C1N)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MA06133,4-Aminophenyl b-D-galactopyranoside,5094-33-7
595,CC(=O)N[C@@H]1[C@@H]([C@H]([C@@H](OC1O)CO)O)O,MA06206,2-Acetamido-2-deoxy-L-mannopyranose,6813-82-7
596,C=CCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)OCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,MA06471,"Allyl 2,3,4-tri-O-benzyl-a-D-glucopyranoside",78184-40-4
597,C1[C@@H]([C@@H]([C@H]([C@@H](O1)NN=C(N)N)O)O)O,MA06536,N1-a-L-Arabinopyranosylamino-guanidine HCl,109853-78-3
598,CC(=O)O[C@H]1[C@H](O[C@H]2[C@@H]1OC(O2)(C)C)[C@H]3COC(O3)(C)C,MA06541,"3-O-Acetyl-1,2:5,6-di-O-isopropylidene-a-D-glucofuranose",16713-80-7
599,C=CCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA06592,Allyl b-D-glucopyranoside,34384-79-7
600,C([C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O,MA06613,Allitol,488-44-8
601,C([C@H]([C@H]([C@H]([C@@H](C=O)O)O)O)O)O,MA06614,D-Altrose,1990-29-0
602,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1=O)CO)O)O,MA06623,"2-Acetamido-2-deoxy-D-glucono-1,5-lactone",19026-22-3
603,C1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA06625,"1,5-Anhydro-D-mannitol",492-93-3
604,CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)N=[N+]=[N-])C,MA06630,"3-Azido-3-deoxy-1,2:5,6-di-O-isopropylidene-a-D-glucofuranose",13964-23-3
605,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA06633,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-b-D-glucopyranose",7772-79-4
606,C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MA06651,"1,5-Anhydro-D-glucitol",154-58-5
607,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1Cl)COC(=O)C)OC(=O)C)OC(=O)C,MA06734,"2-Acetamido-3,4,6-tri-O-acetyl-2-deoxy-a-D-glucopyranosyl chloride - Stabilised with 2.5% CaCO3",3068-34-6
608,CC(=O)NC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)OC)O)O)O,MA06740,4-Acetamidophenyl b-D-glucuronide methyl ester,570394-17-1
609,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)COP(=O)(O)[O-])O)O,MA06746,N-Acetyl-D-glucosamine-6-phosphate disodium salt,102029-88-9
610,C(C(C(C(C=O)O)O)O)O,MA06854,DL-Arabinose,147-81-9
611,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OC2=CC=C(C=C2)N)O)O)O,MA06856,4-Aminophenyl b-L-fucopyranoside,69936-58-9
612,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)O,MA06939,"N-Acetyl-2,3-dehydro-2-deoxyneuraminic acid",24967-27-9
613,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H](C(O1)OCCOCCOCCN=[N+]=[N-])OC(=O)C)OC(=O)C)OC(=O)C,MA07052,"1-[2-(2-Azidoethoxy)ethoxyethyl]-2,3,4,6-tetra-O-acetyl-D-galactopyranoside",381716-33-2
614,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA07056,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-b-D-galactopyranose",3006-60-8
615,CC(=O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MA07174,"1-O-Acetyl-2,3,4,6-tetra-O-benzyl-b-D-galactopyranose",3866-62-4
616,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OC[C@@H](C(=O)O)N)CO)O)O,MA07378,2-Acetamido-2-deoxy-a-D-galactopyranosyl serine,67262-86-6
617,CC(=O)N[C@@H]1[C@H]([C@H]2[C@@H](CO[C@H](O2)C3=CC=CC=C3)O[C@H]1N=[N+]=[N-])OCC4=CC=CC=C4,MA07478,"2-Acetamido-3-O-benzyl-4,6-O-benzylidene-2-deoxy-b-D-glucopyranosyl azide",80887-27-0
618,CC(=O)OC[C@@H]1[C@@H]([C@@H]2[C@H](O1)OC(O2)(C)C)O,MA07479,"5-O-Acetyl-1,2-O-isopropylidene-a-D-xylofuranose",80244-96-8
619,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1NC(=O)C[C@@H](C(=O)OCC2=CC=CC=C2)NC(=O)OC(C)(C)C)COCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MA07513,"N-omega-(2-Acetamido-3,4,6-tri-O-benzyl-2-deoxy-b-D-glucopyranosyl)-N-a-Boc-L-asparagine benzyl ester",219968-28-2
620,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA07519,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-a-D-glucopyranose",7784-54-5
621,C[C@H]1[C@@H]([C@@H]2[C@H]([C@@H](O1)OCC=C)OC(O2)(C)C)O,MA07530,"Allyl 2,3-O-isopropylidene-a-L-rhamnopyranoside",71695-57-3
622,CC1(O[C@@H]2[C@H]([C@@H](O[C@@H]2O1)[C@@H](CO)O)OCC=C)C,MA07629,"3-O-Allyl-1,2-O-isopropylidene-α-D-galactofuranose",1423018-05-6
623,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](OC1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C,MA07898,"2-Acetamido-1,3,4,6-tetra-O-acetyl-2-deoxy-D-galactopyranose",76375-60-5
624,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)CN3CCCCCC3)O)C,MA08086,"5-Azepan-1-yl-5-deoxy-1,2-isopropylidene-a-D-xylofuranose",175229-82-0
625,C1[C@H]([C@H](CO1)O)O,MA08099,"1,4-Anhydro-D-erythritol",4358-64-9
626,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)OC,MA08140,Arctiin,20362-31-6
627,C[C@]12CC[C@@]34C[C@@]35CC[C@@H](C([C@@H]5[C@H](C[C@H]4[C@@]1(C[C@@H]([C@@H]2[C@@]6(CC[C@@H](O6)C(C)(C)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)(C)C)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O,MA08288,Astragaloside IV,83207-58-3
628,C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2COC(=O)C3=CC=C(C=C3)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,MA08289,Agnuside,11027-63-7
629,C([C@H]1[C@@H]([C@H](C(=O)O1)O)O)O,MA08295,"L-Arabonic acid-1,4-lactone",51532-86-6
630,C1=CO[C@H]([C@H]2[C@@H]1[C@@H](C=C2CO)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,MA08296,Aucubin,479-98-1
631,C(CN)CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MA08305,3-Aminopropyl b-D-galactopyranoside,201667-53-0
632,C1C(=O)[C@H]([C@@H]([C@H](O1)CO)O)O,MA08330,"1,5-Anhydro-D-fructose",75414-43-6
